Macro-attribut;Chemin;Cas de test ;R‚sultat;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_fin_validite=sup!null&instance=VALEUR_REFERENCE;07519;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_fin_validite]=sue!null&instance=VALEUR_REFERENCE;07520;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_fin_validite]=inf!null&instance=VALEUR_REFERENCE;07521;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_fin_validite]=ine!null&instance=VALEUR_REFERENCE;07522;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=type_de_categorie_reduction_de_prix.date_fin_validite&instance=VALEUR_REFERENCE;07523;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=-type_de_categorie_reduction_de_prix.date_fin_validite&instance=VALEUR_REFERENCE;07524;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_creation]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07525;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_creation]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07526;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_creation=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07527;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_creation]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07528;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_creation]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07529;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_creation]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07530;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=type_de_categorie_reduction_de_prix.date_creation&instance=VALEUR_REFERENCE;07531;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=-type_de_categorie_reduction_de_prix.date_creation&instance=VALEUR_REFERENCE;07532;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_maj]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07533;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_maj]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07534;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_maj=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07535;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_maj]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07536;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_maj]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07537;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&filter[type_de_categorie_reduction_de_prix.date_maj]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07538;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=type_de_categorie_reduction_de_prix.date_maj&instance=VALEUR_REFERENCE;07539;;;;;;;
type_de_categorie_reduction_de_prix;/referentiel/codification-backend/codifications?include=type_de_categorie_reduction_de_prix&sort=-type_de_categorie_reduction_de_prix.date_maj&instance=VALEUR_REFERENCE;07540;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.identifiant_unique_reduction_de_prix]=ega!4474dbb5-948d-39dd-5709-2f8adcd82e7b&instance=VALEUR_REFERENCE;07541;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.identifiant_unique_reduction_de_prix]=neg!4474dbb5-948d-39dd-5709-2f8adcd82e7b&instance=VALEUR_REFERENCE;07542;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.id_metier]=ega!1&instance=VALEUR_REFERENCE;07543;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.id_metier]=neg!1&instance=VALEUR_REFERENCE;07544;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.id_metier]=com!1&instance=VALEUR_REFERENCE;07545;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.id_metier]=nco!1&instance=VALEUR_REFERENCE;07546;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.id_metier]=con!1&instance=VALEUR_REFERENCE;07547;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.id_metier]=ncn!1&instance=VALEUR_REFERENCE;07548;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.id_metier]=ter!1&instance=VALEUR_REFERENCE;07549;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.id_metier]=nte!1&instance=VALEUR_REFERENCE;07550;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=reduction_de_prix.id_metier&instance=VALEUR_REFERENCE;07551;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=-reduction_de_prix.id_metier&instance=VALEUR_REFERENCE;07552;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.libelle]=ega!Centralisation des commandes&instance=VALEUR_REFERENCE;07553;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.libelle]=neg!Centralisation des commandes&instance=VALEUR_REFERENCE;07554;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.libelle]=com!Cen&instance=VALEUR_REFERENCE;07555;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.libelle]=nco!Cen&instance=VALEUR_REFERENCE;07556;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.libelle]=con!ntr&instance=VALEUR_REFERENCE;07557;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.libelle]=ncn!ntr&instance=VALEUR_REFERENCE;07558;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.libelle]=ter!des&instance=VALEUR_REFERENCE;07559;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.libelle]=nte!des&instance=VALEUR_REFERENCE;07560;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=reduction_de_prix.libelle&instance=VALEUR_REFERENCE;07561;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=-reduction_de_prix.libelle&instance=VALEUR_REFERENCE;07562;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.actif]=ega!true&instance=VALEUR_REFERENCE;07563;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.actif]=neg!false&instance=VALEUR_REFERENCE;07564;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.actif]=ega!false&instance=VALEUR_REFERENCE;07565;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.actif]=neg!true&instance=VALEUR_REFERENCE;07566;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07567;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07568;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07569;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07570;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07571;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07572;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=reduction_de_prix.date_debut_validite&instance=VALEUR_REFERENCE;07573;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=-reduction_de_prix.date_debut_validite&instance=VALEUR_REFERENCE;07574;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;07575;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;07576;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_fin_validite=sup!null&instance=VALEUR_REFERENCE;07577;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_fin_validite]=sue!null&instance=VALEUR_REFERENCE;07578;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_fin_validite]=inf!null&instance=VALEUR_REFERENCE;07579;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_fin_validite]=ine!null&instance=VALEUR_REFERENCE;07580;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=reduction_de_prix.date_fin_validite&instance=VALEUR_REFERENCE;07581;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=-reduction_de_prix.date_fin_validite&instance=VALEUR_REFERENCE;07582;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_creation]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07583;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_creation]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07584;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_creation=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07585;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_creation]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07586;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_creation]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07587;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_creation]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07588;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=reduction_de_prix.date_creation&instance=VALEUR_REFERENCE;07589;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=-reduction_de_prix.date_creation&instance=VALEUR_REFERENCE;07590;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_maj]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07591;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_maj]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07592;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_maj=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07593;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_maj]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07594;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_maj]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07595;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&filter[reduction_de_prix.date_maj]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;07596;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=reduction_de_prix.date_maj&instance=VALEUR_REFERENCE;07597;;;;;;;
reduction_de_prix;/referentiel/codification-backend/codifications?include=reduction_de_prix&sort=-reduction_de_prix.date_maj&instance=VALEUR_REFERENCE;07598;;;;;;;
acteurs_du_mouvement;/referentiel/codification-backend/codifications?include=acteurs_du_mouvement&filter[acteurs_du_mouvement.identifiant_unique_acteurs_du_mouvement]=ega!129bb341-1dbd-59e1-313f-5ea81b3a01e8&instance=VALEUR_REFERENCE;07599;;;;;;;
acteurs_du_mouvement;/referentiel/codification-backend/codifications?include=acteurs_du_mouvement&filter[acteurs_du_mouvement.identifiant_unique_acteurs_du_mouvement]=neg!129bb341-1dbd-59e1-313f-5ea81b3a01e8&instance=VALEUR_REFERENCE;07600;;;;;;;
